"","x"
"3811",110778055.467031
"3812",107438898.54195
"3813",117048057.003524
"3814",109407530.951063
"3815",97755390.9034704
"3816",105982037.585977
"3817",97641736.7991339
"3818",110475254.967974
"3819",95385818.0025224
"3820",100947527.344321
"3821",103298140.307391
"3822",102230147.784467
"3823",123476044.953111
"3824",120695824.94378
"3825",131529020.82109
"3826",108751489.14369
"3827",127262623.7013
"3828",108985281.303648
"3829",112797113.863678
"3830",108031369.768529
"3831",111791458.622537
"3832",110174860.351186
"3833",113642184.01917
"3834",111611472.786132
"3835",114408808.697733
"3836",113723183.753051
"3837",111059303.493057
"3838",120162328.676596
"3839",108702954.99345
"3840",102941928.851215
"3841",128725588.671537
"3842",108197514.930595
"3843",110989422.614168
"3844",104879542.480295
"3845",102798947.755956
"3846",116794773.649002
"3847",116716336.258568
"3848",107439969.793028
"3849",107615925.162301
"3850",125309629.955023
"3851",111183218.341162
"3852",110154707.257089
"3853",107388805.352493
"3854",110973839.835647
"3855",116471868.074324
"3856",119201735.041519
"3857",120260016.999317
"3858",117260558.437078
"3859",122649163.033436
"3860",113180392.545674
"3861",122395001.782411
"3862",116556479.691138
"3863",121532987.112946
"3864",110983343.391125
"3865",103495023.646182
"3866",101624463.760268
"3867",105529594.241083
"3868",111321384.151981
"3869",103002144.331128
"3870",106152110.428279
"3871",128867705.964295
"3872",122281506.440839
"3873",112589834.567391
"3874",121446489.680368
"3875",102799644.439731
"3876",108090020.444135
"3877",109355369.241929
"3878",115721872.547572
"3879",106080372.999325
"3880",108356577.955959
"3881",96637704.9196189
"3882",101952437.737008
"3883",107547369.099868
"3884",138913830.849515
"3885",127301729.640513
"3886",106388766.586311
"3887",122036590.252103
"3888",113517355.801519
"3889",116342918.488905
"3890",146571970.260405
"3891",102055207.236533
"3892",151261036.767081
"3893",97695427.220056
"3894",107988990.612779
"3895",99807714.5296189
"3896",105273613.103621
"3897",524437046.325617
"3898",103174657.936666
"3899",105932916.979798
"3900",110024981.293872
"3901",112848058.067038
"3902",111474460.170099
"3903",110127055.772118
"3904",117688558.18492
"3905",106024428.513434
"3906",101342273.518376
"3907",103917914.163877
"3908",107419768.435516
"3909",109667013.682406
"3910",105157224.55455
"3911",110608203.563339
"3912",142767297.822476
"3913",120562697.827148
"3914",101897149.395444
"3915",103083619.650127
"3916",97146482.4025734
"3917",129689212.704444
"3918",109252284.842521
"3919",122718955.425945
"3920",104992696.037859
"3921",115635762.331694
"3922",119824411.465909
"3923",111508173.634041
"3924",97919549.4527895
"3925",99319904.1639548
"3926",106947509.846232
"3927",102008272.207205
"3928",104415605.235121
"3929",98950607.1001634
"3930",107854859.257906
"3931",108887439.864034
"3932",99024393.5428847
"3933",100876838.819271
"3934",101509143.193159
"3935",114237267.433775
"3936",112036395.968648
"3937",113021619.932118
"3938",111384503.346008
"3939",160263285.674938
"3940",106277197.953837
"3941",108251048.220883
"3942",107192819.913788
"3943",431102233.357259
"3944",116045968.763177
"3945",107801710.431608
"3946",116353722.139163
"3947",114206069.701378
"3948",110925462.339008
"3949",102993150.113664
"3950",121134417.719104
"3951",101805143.335743
"3952",113741953.010674
"3953",121106520.652395
"3954",130140663.150185
"3955",116791650.964861
"3956",121560922.248806
"3957",97991264.5872101
"3958",155778560.948741
"3959",96044088.4527807
"3960",103377783.131513
"3961",104983100.803183
"3962",100370773.133931
"3963",104127572.310228
"3964",109307069.791581
"3965",105307586.902164
"3966",120568350.984503
"3967",112376066.311476
"3968",101635568.786533
"3969",102356203.058901
"3970",108871055.206668
"3971",93774005.3267407
"3972",100692003.91118
"3973",104424221.983688
"3974",110657418.184905
"3975",122738195.391255
"3976",109971534.127844
"3977",107992126.994198
"3978",102821533.248602
"3979",105861090.381563
"3980",101430297.9754
"3981",101776758.298465
"3982",110968631.140543
"3983",95348785.3324538
"3984",124938045.346404
"3985",113831463.486512
"3986",118941873.954049
"3987",114858863.875273
"3988",115398116.362802
"3989",99085333.3479551
"3990",115109025.827249
"3991",109465557.894649
"3992",109877826.564414
"3993",167593238.124536
"3994",112617615.964943
"3995",114996135.389349
"3996",118894473.717597
"3997",101937195.936503
"3998",105675280.282269
"3999",106148679.643351
"4000",104322721.42248
"4001",113616050.541403
"4002",144397749.535196
"4003",126128008.28644
"4004",111359757.556622
"4005",105818644.850032
"4006",116349356.378917
"4007",100026570.278411
"4008",112526550.14011
"4009",126198252.32278
"4010",110333105.144517
"4011",99407937.8434401
"4012",101211960.318681
"4013",106042652.503934
"4014",126699042.292303
"4015",118134465.296064
"4016",120847648.021379
"4017",100327416.805193
"4018",139095186.836252
"4019",108622628.252163
"4020",113037384.075941
"4021",115131498.285826
"4022",95138819.2045001
"4023",123974088.573044
"4024",103409953.947424
"4025",104844929.51526
"4026",112968311.313486
"4027",115649005.871582
"4028",140543823.540909
"4029",97686649.4691194
"4030",115454913.682257
"4031",103389573.037748
"4032",101463852.883656
"4033",117069573.472228
"4034",91502237.3913692
"4035",111081724.231607
"4036",106598891.310803
"4037",100074585.201438
"4038",107898568.464636
"4039",111691258.188515
"4040",111832907.816402
"4041",105419597.109944
"4042",103736393.170664
"4043",117158697.307248
"4044",113698125.478283
"4045",95549779.0681881
"4046",102574361.048975
"4047",114603109.718862
"4048",110404107.786884
"4049",133632299.920958
"4050",124334123.140241
"4051",113906604.525768
"4052",112072516.65769
"4053",129357187.868045
"4054",106225972.358167
"4055",130158359.054413
"4056",110759079.590737
"4057",179619683.225748
"4058",117650604.44034
"4059",97365083.9724137
"4060",146904246.689179
"4061",93392575.8256129
"4062",102346752.957147
"4063",113147204.953845
"4064",105611005.525961
"4065",107687742.626499
"4066",109131607.127894
"4067",119937772.760681
"4068",109306050.363629
"4069",119247606.792315
"4070",108926565.326249
"4071",116993620.129141
"4072",120836582.695858
"4073",111006912.549526
"4074",97078454.8429979
"4075",107157786.914485
"4076",106543247.126588
"4077",105471272.019265
"4078",127083350.983428
"4079",123918785.072415
"4080",132565075.942912
"4081",103420053.939085
"4082",102203608.911492
"4083",108436665.476862
"4084",110438371.57023
"4085",137136283.935392
"4086",115217900.801385
"4087",109760914.700966
"4088",99417420.1001077
"4089",120036840.16708
"4090",106279678.556156
"4091",110382931.039726
"4092",111666188.266546
"4093",112118320.00365
"4094",110474292.106699
"4095",110276862.616495
"4096",117318652.323857
"4097",116983297.4838
"4098",106414635.633904
"4099",107709026.385068
"4100",104948798.953339
"4101",121897037.815738
"4102",104049837.508747
"4103",95875109.5836448
"4104",104726995.442735
"4105",103828228.463262
"4106",113838660.15357
"4107",101795544.688832
"4108",112136176.464622
"4109",137765673.560008
"4110",115030551.759599
"4111",112057733.362584
"4112",134267006.238518
"4113",99561148.7061845
"4114",103045701.825318
"4115",108536560.735142
"4116",112969857.728128
"4117",111062606.215465
"4118",104076529.946387
"4119",99856872.3770514
"4120",99239720.9011378
"4121",116425844.166004
"4122",108995805.810329
"4123",126125821.682209
"4124",107317767.388227
"4125",102383373.834665
"4126",127857827.506044
"4127",98267134.0561426
"4128",102599429.833991
"4129",115068696.487089
"4130",103899416.926744
"4131",120444162.092067
"4132",104779283.327518
"4133",136198451.158266
"4134",119061799.775068
"4135",105119922.71582
"4136",98669657.6808784
"4137",122038971.130588
"4138",98408658.5024194
"4139",104811083.597082
"4140",139550725.691716
"4141",114953813.646109
"4142",134089373.786433
"4143",101920399.81723
"4144",107780343.204912
"4145",108278467.799545
"4146",103865762.448829
"4147",107420842.717136
"4148",98273045.9095959
"4149",103639066.290687
"4150",102479055.055884
"4151",108203797.046175
"4152",101190274.16297
"4153",111343547.23929
"4154",116233253.710697
"4155",104426312.073628
"4156",112788738.499097
"4157",117662636.524282
"4158",103460903.737974
"4159",103062515.244298
"4160",104971104.965654
"4161",121889469.901989
"4162",150481190.295557
"4163",137212676.989901
"4164",126306278.453534
"4165",102060710.543948
"4166",138156122.453033
"4167",137217618.755057
"4168",115927873.730207
"4169",121425047.323679
"4170",104655151.490039
"4171",94918106.8666345
"4172",111197059.603132
"4173",111049949.97058
"4174",121088226.646664
"4175",113269447.621237
"4176",110875632.509642
"4177",157797865.38689
"4178",123333437.287909
"4179",128149973.165299
"4180",103990074.062226
"4181",95152860.7730584
"4182",109318350.293273
"4183",114139479.408754
"4184",119617127.255091
"4185",119787982.056059
"4186",120865432.174589
"4187",94730862.8526562
"4188",109643109.296235
"4189",102235604.828731
"4190",111359406.943129
"4191",112580161.544886
"4192",110281424.715497
"4193",99464771.8013767
"4194",101396468.54513
"4195",101238143.964049
"4196",105143708.389769
"4197",115703396.651249
"4198",114913139.564687
"4199",105815998.071965
"4200",102191857.93803
"4201",110596143.587187
"4202",119416139.07893
"4203",101609515.923827
"4204",116652536.064852
"4205",119835416.675941
"4206",104045029.352208
"4207",112963469.672451
"4208",125193074.775227
"4209",117593132.885916
"4210",113998799.552768
"4211",102523464.439681
"4212",113015858.0172
"4213",114156778.601521
"4214",102217738.535798
"4215",118357440.198354
"4216",100305558.221484
"4217",101702313.422965
"4218",113658539.915208
"4219",111509500.439896
"4220",113157109.917501
"4221",122563906.222027
"4222",115600352.79476
"4223",98213275.8777717
"4224",103440001.36303
"4225",103369821.001771
"4226",112964375.037255
"4227",133168486.183691
"4228",107332316.800932
"4229",117486098.05747
"4230",464127508.179784
"4231",96410189.0728586
"4232",97732007.9162358
"4233",103720814.893188
"4234",110497338.871242
"4235",96491997.400274
"4236",116561613.51984
"4237",116751080.14506
"4238",127131520.637169
"4239",99769692.4340021
"4240",111551877.200115
"4241",105030407.300218
"4242",105998662.710176
"4243",112188680.316074
"4244",126903797.572023
"4245",106714533.519674
"4246",106474131.329132
"4247",106524439.541513
"4248",116950348.986484
"4249",108346514.952057
"4250",116784948.586049
"4251",125222997.484518
"4252",102344002.921418
"4253",106202851.918313
"4254",112143999.825024
"4255",106395280.924043
"4256",102601598.03364
"4257",105246942.808273
"4258",101758982.697551
"4259",97080442.7885889
"4260",93350207.309268
"4261",121814434.574324
"4262",107069941.923208
"4263",109807803.058539
"4264",103449557.138336
"4265",104619709.152723
"4266",113638545.241596
"4267",108212959.464397
"4268",110607868.769806
"4269",113234824.667577
"4270",105529911.226433
"4271",99189876.5200327
"4272",100723851.480327
"4273",98396975.4751911
"4274",108840755.329707
"4275",131770391.486738
"4276",117097606.016812
"4277",106156490.325133
"4278",105872134.405173
"4279",112433121.924632
"4280",115965638.023996
"4281",153364415.935423
"4282",113127833.432724
"4283",126344491.919175
"4284",107701373.807922
"4285",110400618.832438
"4286",126540959.788994
"4287",107143654.930051
"4288",102819451.930979
"4289",108729821.016588
"4290",107415303.64701
"4291",99380567.0325579
"4292",111614022.535621
"4293",130278017.941931
"4294",103862940.409355
"4295",114264181.374378
"4296",112348301.665127
"4297",102330064.829115
"4298",91026787.1981522
"4299",113025588.318079
"4300",108452977.565948
"4301",117561613.500965
"4302",102431047.600104
"4303",93577534.7246741
"4304",113244386.259503
"4305",106284760.859789
"4306",107552813.18923
"4307",104369040.938015
"4308",111898133.340074
"4309",129951658.236006
"4310",101481607.765288
"4311",111368268.494278
"4312",109631650.906129
"4313",108791065.738492
"4314",114313947.457969
"4315",114162361.075155
"4316",112710316.349949
"4317",125986540.139937
"4318",104908562.989614
"4319",100498028.065463
"4320",112361640.358542
"4321",123555490.60542
"4322",112200334.128163
"4323",105715533.662434
"4324",103489823.244919
"4325",105306790.904733
"4326",93405429.186012
"4327",105955655.370361
"4328",117657649.354996
"4329",191160378.204
"4330",118589409.282456
"4331",122277231.225653
"4332",106678505.714663
"4333",127708387.779436
"4334",118018677.868589
"4335",110009774.938464
"4336",114859217.877159
"4337",108213705.071738
"4338",101384039.844496
"4339",99326355.3389607
"4340",194592504.919286
"4341",99314204.5710486
"4342",106418358.030279
"4343",103312421.121293
"4344",133918010.560538
"4345",111904449.629861
"4346",116443784.363235
"4347",116417173.673167
"4348",97927616.0235023
"4349",100979283.480505
"4350",103919481.196083
"4351",111584377.340924
"4352",112650140.155769
"4353",102204522.080847
"4354",112695136.916144
"4355",105038882.425002
"4356",124354652.702866
